IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
1451,1.9795,1.8657,2.0027,1.8962,1.7489,1.9869,55.1145,33.0,2,0.3,,99.0,2.57,59.7027,33.0,0.3,1.08575e-13,,1000000000.0,2015.88,9,16316,,,,24.55,24.367,24.102,23.682,,23.495,23.404,23.197,21.825,21.81,21.681,21.305,,26.778,25.198,24.544,24.367,24.088,23.731,23.406,23.265,23.175,22.966,22.628,22.534,22.678,23.096,22.138,8.88353,10.19843,0.82979,,,,AS1063clu,342.2108727,-44.5360833,,,,,,,,,,False
1453,0.0,0.0,0.026,0.027,,0.0741,1028.32,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00691431,10,16380,,,,26.288,26.551,26.618,26.88,26.867,26.718,26.668,27.673,,,25.242,,,26.388,26.589,26.392,26.378,26.676,26.711,26.768,26.794,26.811,27.164,27.53,28.182,27.903,26.805,31.265,8.71194,3.67132,-5.28564,,,,AS1063clu,342.1999414,-44.5360148,,,,,,,,,,False
1455,0.0,0.0,0.2216,0.4528,0.1037,1.1548,1.52284,1.0,0,0.0,1139000000.0,99.0,0.58,1.45172,27.0,0.05,0.483909,,1000000000.0,16609600.0,10,16380,,,,29.03,28.305,27.516,27.429,27.247,27.398,27.208,27.574,27.806,,,,,29.64,29.602,29.233,28.112,27.575,27.417,27.346,27.312,27.299,27.28,27.708,28.057,28.365,28.972,31.0,9.07373,6.98246,-3.1929,,,,AS1063clu,342.1628156,-44.5360213,,,,,,,,,,False
1456,0.0,0.0,0.1181,1.4605,0.1824,5.9888,8.41788,33.0,3,0.1,,99.0,5.25,7.66251,33.0,0.0,0.0216824,,1000000000.0,8.18316,10,16380,,,,31.027,28.773,27.599,27.186,26.753,26.937,26.988,,28.381,,23.807,,,28.163,27.885,27.941,28.066,28.062,27.721,27.698,27.783,27.463,27.814,27.805,27.922,28.314,28.473,28.288,8.88402,7.22869,-2.35407,,,,AS1063clu,342.1730763,-44.5257985,CLASH RXJ2248-4431  743,342.1733274,-44.5259336,LeG,5.92,E,2018ApJ...854...73I,0.8073906167047167,SIMBAD,False
1457,0.34157,0.2791,0.428,0.3161,0.1994,0.4133,2.74625,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,582227000.0,10,16380,,,,26.507,24.873,23.995,23.655,23.471,23.389,23.334,23.007,23.607,24.145,23.524,,,29.301,28.467,26.482,24.84,24.043,23.67,23.443,23.356,23.307,23.091,23.777,24.02,24.431,24.979,27.097,9.46739,8.62185,-3.7452,,,,AS1063clu,342.1907911,-44.5362703,,,,,,,,,,False
1458,0.0,0.0,0.03,0.0343,,0.0908,1157.24,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,43586.7,10,16380,,,,27.638,27.562,27.601,27.287,26.969,26.865,26.94,27.618,,,,,,28.103,28.039,27.353,27.23,27.248,27.213,27.266,27.28,27.273,27.464,28.269,28.706,29.169,29.719,31.974,8.80361,4.51514,-4.7406,,,,AS1063clu,342.2065428,-44.536085,,,,,,,,,,False
1459,0.0,0.0,0.1484,0.1628,0.0409,0.5259,13.9561,26.0,0,0.0,,99.0,0.55,14.9131,31.0,0.0,0.000577658,,1000000000.0,0.0609149,10,16380,,,,27.567,27.942,27.078,26.822,26.942,26.993,26.75,26.895,,,,23.06,,28.434,28.394,27.859,27.279,27.061,26.995,26.96,26.96,26.951,26.933,27.689,28.068,28.405,27.17,27.952,9.07124,6.13264,-4.32155,,,,AS1063clu,342.1733107,-44.5254958,,,,,,,,,,False
1460,0.0,0.0,0.0197,0.0322,,0.1275,135.034,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,60364.2,10,16380,,,,28.006,27.323,27.334,26.491,26.221,26.334,26.283,27.151,,,,,,27.749,27.685,26.986,26.808,26.895,26.86,26.913,26.926,26.92,27.11,27.916,28.352,28.815,29.365,31.62,8.7536,4.38522,-4.74382,,,,AS1063clu,342.1951601,-44.5361753,,,,,,,,,,False
1461,0.0,0.0,0.0471,0.0851,0.0213,0.2441,40.5281,6.0,0,0.0,,99.0,0.55,46.215,27.0,0.05,9.21598e-11,,1000000000.0,0.00336657,10,16380,,,,29.795,28.634,27.994,27.595,27.46,27.517,27.194,27.838,,,23.797,,,32.71,30.972,29.598,28.413,27.886,27.517,27.4,27.366,27.32,27.385,28.164,28.553,29.023,29.436,31.881,9.47732,5.71154,-6.90742,,,,AS1063clu,342.1604378,-44.5361825,,,,,,,,,,False
1462,0.070809,0.0,0.131,0.0747,0.021,0.1952,28.8978,1.0,0,0.0,508800000.0,99.0,0.53,35.85,33.0,0.0,1.64164e-08,,1000000000.0,705408.0,10,16380,,,,26.492,25.999,25.96,26.228,25.705,25.783,25.623,25.669,,,22.454,,,26.945,26.885,26.252,26.0,26.051,26.049,26.093,26.116,26.118,26.253,27.055,27.469,27.951,28.486,30.73,8.77407,5.51648,-3.64706,,,,AS1063clu,342.1588357,-44.5255325,,,,,,,,,,False
1463,0.0,0.0,0.0183,0.0285,,0.0968,35.859,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0015951,10,16380,,,,27.834,26.939,26.359,26.123,25.993,25.982,25.875,27.655,26.449,,23.141,,,30.383,29.021,27.643,26.861,26.497,26.243,26.183,26.156,26.116,26.319,27.086,27.481,27.832,28.169,33.532,9.43002,4.89133,-7.30583,,,,AS1063clu,342.1720633,-44.5362656,,,,,,,,,,False
1464,1.9567,1.918,1.9873,1.9621,1.9185,2.0345,69.2061,21.0,0,0.0,,99.0,2.27,74.4285,21.0,0.0,6.88737e-17,,1000000000.0,5068.9,9,16316,,,,22.126,22.025,21.804,21.283,,20.942,20.637,19.82,19.176,18.927,19.682,19.513,,24.434,22.607,22.103,22.047,21.872,21.284,20.635,20.384,20.214,19.793,19.215,19.074,19.122,19.65,18.749,9.0,11.44107,1.70104,,,,AS1063clu,342.2101046,-44.5365201,[WEC2019] 48,342.2101333333333,-44.536502777777784,G,1.44,E,2019ApJ...877....7W,0.09656727115841769,SIMBAD,True
1465,0.0,0.0,0.019,0.027,,0.0748,58.8151,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000695074,10,16380,,,,28.437,27.997,27.775,26.818,26.533,26.555,26.511,27.924,,,,,,31.449,29.943,28.554,27.653,27.197,26.886,26.813,26.773,26.719,26.9,27.689,28.13,28.525,28.919,34.584,9.48542,4.77597,-7.86958,,,,AS1063clu,342.1943856,-44.5362693,,,,,,,,,,False
1466,0.55525,0.5384,0.5674,0.5513,0.5321,0.5674,104.423,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,167.084,10,16380,,,,25.642,23.874,22.943,22.488,22.201,22.077,21.978,20.819,21.529,21.812,22.455,23.425,,27.748,26.686,25.52,24.04,22.898,22.45,22.209,22.021,21.85,21.415,21.564,21.857,22.16,22.512,21.32,9.19187,9.8288,-0.69315,,,,AS1063clu,342.1682457,-44.5365484,[KCG2015] 24,342.16825833333337,-44.53658055555555,G,0.349,D,2015A&A...574A..11K,0.12021365364900283,SIMBAD,False
1469,1.2903,1.257,1.3268,1.3291,1.2327,1.4673,16.8124,33.0,3,0.15,,99.0,1.93,21.3716,1.0,0.0,2.28671e-05,,1000000000.0,228.114,10,16380,,,,24.749,24.641,24.556,24.299,24.075,23.815,23.722,23.911,24.649,23.797,,,,24.871,24.63,24.641,24.683,24.516,24.128,24.114,23.945,23.788,24.092,24.046,24.216,24.62,24.728,24.491,8.70619,9.37275,0.41819,,,,AS1063clu,342.1742748,-44.5370975,[MSG2014] 8b,342.17422,-44.537109,LeG,1.837,C,2018ApJ...855....4K,0.14658812415975164,SIMBAD,False
1470,1.1294,0.7719,1.5584,0.9731,0.6423,1.423,5.90622,29.0,0,0.0,,99.0,1.47,6.36241,33.0,0.15,0.0415355,,1000000000.0,42.8588,10,16380,,,,25.099,25.145,24.617,24.275,24.093,24.07,24.096,24.829,24.378,24.496,,24.171,,24.859,24.932,25.028,25.1,24.504,24.337,24.244,24.256,24.352,24.351,24.457,24.811,25.172,25.529,24.488,8.74175,8.68392,-0.34914,,,,AS1063clu,342.1891507,-44.5223337,,,,,,,,,,False
1471,0.0,0.0,0.0451,0.0475,0.0113,0.1371,933.845,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00393744,10,16380,,,,28.789,27.38,27.18,27.319,27.293,27.321,27.035,26.96,,,23.474,,,28.966,28.76,27.936,27.489,27.337,27.195,27.179,27.158,27.126,27.245,28.051,28.439,28.451,27.104,30.65,9.00176,5.07488,-4.7966,,,,AS1063clu,342.2026076,-44.5362967,,,,,,,,,,False
1472,4.2063,2.9711,5.644,3.6726,1.4784,6.1138,9.39337,32.0,1,0.3,,99.0,3.88,8.23922,33.0,0.4,0.0162508,,1000000000.0,101.158,9,16376,,,,,29.11,29.21,28.604,28.416,28.759,28.49,28.758,25.253,27.201,,23.703,,,,32.279,29.683,29.039,28.802,28.678,28.591,28.516,27.677,27.246,27.017,26.904,26.823,27.811,8.93177,8.49091,-1.04041,,,,AS1063clu,342.190439,-44.5256948,,,,,,,,,,False
1473,0.0,0.0,0.0229,0.0417,,0.6416,29.1753,4.0,0,0.0,,99.0,5.25,28.9793,33.0,0.0,5.09595e-07,,1000000000.0,0.00693195,10,16380,,,,27.858,25.823,25.189,24.837,24.704,24.725,24.642,26.122,25.447,26.122,,24.953,,29.584,28.105,26.736,25.846,25.418,25.123,25.051,25.019,24.971,25.144,25.923,26.338,26.727,27.096,31.683,9.46635,5.76455,-6.82188,,,,AS1063clu,342.1706856,-44.5364035,,,,,,,,,,False
1474,0.0,0.0,0.1556,0.212,0.0478,0.4449,15.3271,27.0,0,0.0,,99.0,1.2,18.7484,33.0,0.0,8.4884e-05,,1000000000.0,0.148889,10,16380,,,,27.862,27.279,27.047,26.797,26.678,26.632,26.729,27.165,,26.525,,,,27.982,28.007,27.676,27.024,26.885,26.834,26.826,26.854,26.873,26.892,27.651,27.933,28.299,27.582,27.091,8.97777,5.97228,-4.0051,,,,AS1063clu,342.167754,-44.5257587,,,,,,,,,,False
1475,1.5833,1.5695,1.6274,1.5707,1.3277,1.663,4.95855,32.0,3,0.25,,99.0,1.13,5.66229,32.0,0.3,0.0589455,,1000000000.0,1566.89,10,16380,,,,24.055,24.02,23.619,23.009,22.838,22.789,22.707,22.343,22.203,22.311,22.232,22.439,,25.044,24.281,24.007,23.976,23.652,23.063,22.83,22.765,22.643,22.47,22.229,22.211,22.506,22.657,22.369,8.90453,9.75503,0.34428,,,,AS1063clu,342.1929487,-44.536577,[MSG2014] 5a,342.19294,-44.53659,LeG,1.37,E,2014MNRAS.438.1417M,0.051852144142787646,SIMBAD,True
1476,0.0,0.0,0.0235,0.0392,,0.1027,128.728,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000959335,10,16380,,,,31.183,28.227,27.525,27.12,27.038,26.926,27.005,26.735,,,,23.431,,31.813,30.269,28.887,27.95,27.491,27.173,27.096,27.059,27.006,27.17,27.956,28.388,28.794,29.19,33.921,9.49582,5.06561,-7.70058,,,,AS1063clu,342.1965683,-44.5363352,,,,,,,,,,False
1477,2.5533,2.2147,2.7678,2.4786,1.9637,2.7498,1.18045,31.0,1,0.15,,99.0,2.22,1.55845,31.0,0.15,0.458762,,1000000000.0,263.996,10,16380,,,,26.256,25.951,25.847,25.738,25.578,25.327,25.178,25.093,24.98,24.737,28.121,23.128,,38.55,27.49,26.259,25.967,25.9,25.861,25.638,25.377,25.193,24.968,24.853,24.852,24.818,25.17,25.157,8.74259,9.14918,0.11274,,,,AS1063clu,342.1678071,-44.5262659,[RJL2014] AS1063 9.3,342.16782,-44.526293,LeG,2.7,E,2014MNRAS.438.1417M,0.10302485589214444,SIMBAD,True
1478,0.0,0.0,0.0182,0.0304,,0.0759,34.392,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00104338,10,16380,,,,28.082,27.047,26.219,25.99,25.829,25.769,25.728,25.666,27.713,,,28.005,,31.421,29.654,28.101,26.969,26.373,25.961,25.865,25.816,25.747,25.891,26.692,27.146,27.593,28.089,34.573,9.52763,5.46231,-7.7387,,,,AS1063clu,342.164359,-44.5364327,,,,,,,,,,False
1479,0.0,0.0,0.0078,,,0.0259,1000000000.0,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.59179e-17,10,16380,,,,28.019,26.255,25.632,25.391,25.219,25.179,25.085,25.362,,,23.754,25.044,,29.733,28.357,26.943,26.141,25.696,25.407,25.342,25.296,25.235,25.475,26.27,26.738,27.099,27.486,inf,9.51933,4.61904,-8.68946,,,,AS1063clu,342.1594153,-44.5364706,,,,,,,,,,False
1480,0.0,0.0,0.0507,0.0717,0.0172,0.2176,148.567,1.0,0,0.0,508800000.0,99.0,0.54,151.228,33.0,0.0,1.44956e-33,,1000000000.0,163474.0,10,16380,,,,28.383,27.876,27.164,27.592,27.295,27.079,27.414,29.715,,,23.641,24.199,,28.533,28.472,27.84,27.588,27.639,27.636,27.68,27.703,27.706,27.84,28.642,29.057,29.539,30.074,32.318,8.84105,4.8837,-4.63885,,,,AS1063clu,342.1712503,-44.523777,,,,,,,,,,False
1483,0.0,0.0,0.0084,0.0117,,0.0306,865.862,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,12386.4,10,16380,,,,26.748,26.704,26.51,25.977,25.65,25.72,25.665,25.966,,,,25.891,,27.067,27.004,26.281,26.136,26.213,26.187,26.239,26.248,26.237,26.46,27.27,27.715,28.168,28.724,30.986,8.72363,3.85199,-5.11807,,,,AS1063clu,342.2011378,-44.5365129,,,,,,,,,,False
1486,7.047,6.1297,8.0,5.2703,1.2447,7.1269,8.69441,26.0,1,0.3,,99.0,5.85,8.42031,26.0,0.4,0.0148441,,1000000000.0,824.024,10,16380,,,,31.091,28.687,28.575,28.469,28.176,27.977,27.83,,24.696,24.773,,,,,,,32.137,28.929,28.198,27.951,27.838,27.729,27.046,25.308,24.846,24.534,24.256,24.921,8.95089,8.18346,-1.59398,,,,AS1063clu,342.1907451,-44.5258648,,,,,,,,,,False
1487,3.8748,3.8104,4.0552,3.9773,3.8296,4.1589,1.64152,32.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3224.35,10,16380,,,,26.421,24.035,23.449,23.602,23.572,23.548,23.516,23.169,22.809,23.267,,23.882,,,,27.294,24.006,23.492,23.596,23.59,23.573,23.583,23.125,22.814,23.016,23.003,23.017,24.25,8.70297,10.31542,1.37031,,,,AS1063clu,342.1788243,-44.5367164,[MSG2014] 21b,342.17883333333333,-44.536736111111104,LeG,3.6067,D,2017A&A...599A..28K,0.07465016685569181,SIMBAD,True
1488,4.6462,4.4835,4.8006,0.7942,0.3164,4.7477,28.9024,1.0,0,0.0,718700000.0,99.0,4.29,26.3448,33.0,0.0,1.90241e-06,,1000000000.0,318688000.0,10,16380,,,,26.995,25.654,24.753,24.988,24.843,24.864,24.76,26.494,24.054,25.398,23.825,,,26.33,26.301,26.348,26.034,25.208,25.061,25.027,25.076,25.044,25.061,25.145,25.545,25.891,26.414,28.406,8.87933,8.00346,-1.3155,,,,AS1063clu,342.1784398,-44.5370224,,,,,,,,,,False
1490,0.0,0.0,0.0255,0.0382,,0.1391,14.5262,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0106409,10,16380,,,,26.077,26.142,26.056,25.61,25.238,25.296,25.425,25.971,28.002,26.173,,25.457,,27.391,27.181,26.352,25.952,25.762,25.624,25.608,25.586,25.553,25.692,26.492,26.886,26.82,25.535,29.892,8.95029,5.35903,-4.25996,,,,AS1063clu,342.1734567,-44.5365847,[KIS2018] AS1063 59.2,342.17346,-44.53659699999999,LeI,1.875,C,2018ApJ...855....4K,0.04508244719796833,SIMBAD,False
1491,0.0,0.0,0.0426,0.8404,0.0288,4.8706,61.993,33.0,0,0.0,,99.0,1.42,61.0035,33.0,0.0,5.66582e-14,,1000000000.0,35.153,10,16380,,,,25.558,25.345,24.226,23.715,23.263,23.516,23.344,,23.378,23.837,,,,24.11,24.245,24.429,24.62,24.497,24.665,24.474,24.563,24.834,24.901,25.19,25.633,25.609,26.275,24.751,8.73078,5.14897,-3.84197,,,,AS1063clu,342.1906929,-44.5229207,,,,,,,,,,False
1492,0.0,0.0,0.0117,0.0381,,0.1097,270.201,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00246558,10,16380,,,,28.079,27.155,26.439,26.262,25.913,25.966,25.986,27.637,25.947,,27.802,,,30.614,29.219,27.849,27.032,26.664,26.406,26.342,26.317,26.279,26.466,27.231,27.618,27.979,28.32,32.747,9.2733,4.88448,-6.18265,,,,AS1063clu,342.2082191,-44.5365206,,,,,,,,,,False
1493,4.7882,0.6713,8.0,2.5677,1.2725,4.4745,186.061,28.0,1,0.15,,99.0,1.11,185.839,27.0,0.4,4.42259e-41,,1000000000.0,3778.13,10,16380,,,,-4.736,-6.575,-7.595,-8.68,-4.658,-8.413,-9.02,21.971,21.597,21.716,22.862,,,,25.615,24.035,23.587,23.458,23.297,22.987,22.579,22.257,21.96,21.611,21.595,21.519,21.796,22.03,9.15259,10.68698,0.28798,,,,AS1063clu,342.1544307,-44.5214383,,,,,,,,,,False
1494,0.0,0.0,0.1534,0.1698,0.0473,0.3652,32.3879,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00603033,10,16380,,,,31.405,29.38,28.549,28.174,27.799,27.827,27.746,27.643,,,,,,34.261,32.548,30.856,29.243,28.527,28.05,27.854,27.8,27.764,27.669,28.478,28.78,29.332,29.805,32.097,9.49458,6.24795,-6.55767,,,,AS1063clu,342.1668367,-44.5365139,,,,,,,,,,False
1497,0.0,0.0,0.016,0.0288,,0.0698,30.0271,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00160996,10,16380,,,,28.26,26.519,25.833,25.603,25.45,25.413,25.399,25.598,27.044,,,,,30.857,29.122,27.639,26.566,26.007,25.625,25.533,25.485,25.418,25.572,26.369,26.813,27.211,27.612,33.352,9.53193,5.58685,-7.68415,,,,AS1063clu,342.1658532,-44.5366029,,,,,,,,,,False
1498,0.0,0.0,0.0124,0.0175,,0.0465,69.5261,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000409719,9,16376,,,,,27.79,26.804,26.393,26.292,26.294,26.244,27.677,,,,25.359,,31.053,29.589,28.191,27.323,26.872,26.567,26.497,26.455,26.399,26.599,27.391,27.841,28.224,28.617,35.287,9.5172,4.69238,-8.44897,,,,AS1063clu,342.1721817,-44.5366137,,,,,,,,,,False
1499,0.0,0.0,0.0872,0.2054,0.0465,0.628,16.9797,3.0,0,0.0,,99.0,0.53,17.6055,27.0,0.0,0.000150322,,1000000000.0,0.022345,10,16380,,,,28.811,29.088,27.842,27.54,27.251,27.544,27.466,29.485,,,,,,32.521,31.452,30.028,28.619,28.098,27.821,27.675,27.635,27.612,27.555,28.362,28.621,29.072,29.449,30.357,9.18703,6.00916,-4.88767,,,,AS1063clu,342.1712374,-44.5259034,,,,,,,,,,False
1500,0.0,0.0,0.0167,0.0285,,0.1046,373.189,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,46947.4,10,16380,,,,27.895,27.989,26.908,26.799,26.572,26.678,26.48,27.917,,,24.029,24.339,,28.022,27.958,27.259,27.081,27.168,27.133,27.186,27.199,27.193,27.383,28.189,28.625,29.088,29.638,31.893,8.74752,4.14174,-4.91802,,,,AS1063clu,342.1971481,-44.5366016,,,,,,,,,,False
1501,1.406,1.1356,1.563,1.333,0.6471,6.0939,2.8907,33.0,3,0.4,,99.0,1.02,4.07693,1.0,0.0,0.130228,,1000000000.0,42.2053,10,16380,,,,28.644,28.713,27.364,26.891,26.578,26.495,26.318,26.897,26.17,26.121,25.131,,,29.804,29.114,28.862,28.547,27.87,27.147,26.969,26.618,26.367,26.455,26.112,26.189,26.511,26.561,26.323,9.06503,8.15195,-1.78494,,,,AS1063clu,342.1738881,-44.5366659,,,,,,,,,,False
1502,0.0,0.0,0.0412,0.1424,0.0253,0.9237,11.8392,31.0,1,0.1,,99.0,1.2,10.1106,33.0,0.05,0.00637547,,1000000000.0,0.106127,10,16380,,,,27.426,27.393,27.244,26.826,26.881,26.91,26.828,30.015,,29.184,,22.352,,27.774,27.791,27.466,27.189,27.066,27.055,27.047,27.061,27.066,27.161,27.697,28.138,28.327,27.335,27.558,8.85025,5.33792,-4.06199,,,,AS1063clu,342.1916971,-44.5366861,,,,,,,,,,False
1503,1.2065,1.081,1.5653,1.1877,0.7708,1.4796,0.983385,1.0,0,0.0,904800000.0,99.0,0.09,4.6002,32.0,0.5,0.100249,,1000000000.0,732323000.0,10,16380,,,,26.82,26.789,26.15,25.465,25.337,25.237,25.145,25.316,25.002,25.127,23.793,,,27.086,26.969,26.876,26.809,26.111,25.408,25.334,25.249,25.192,25.148,25.121,25.274,25.652,26.151,28.043,8.93393,8.69405,-0.77958,,,,AS1063clu,342.1919301,-44.5368275,,,,,,,,,,False
1504,0.35095,0.2999,0.4028,0.3495,0.3107,0.3935,28.0463,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,49.0364,10,16380,,,,25.332,23.777,22.932,22.521,22.283,22.188,22.102,21.311,22.11,22.356,22.24,,,27.369,26.355,25.318,23.75,22.95,22.573,22.283,22.114,21.968,21.588,22.064,22.353,22.729,22.365,21.569,9.47567,9.26572,-3.18738,,,,AS1063clu,342.2041229,-44.5370621,,,,,,,,,,False
1506,0.37666,0.3236,0.4754,0.4446,0.3447,0.5576,9.69971,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,15.5077,10,16380,,,,26.768,25.362,24.703,24.514,24.288,24.157,23.86,23.296,23.768,23.626,23.485,25.648,,29.437,28.411,27.292,25.757,24.796,24.391,24.162,23.981,23.825,23.435,23.777,24.024,24.377,24.291,23.343,9.36311,8.7848,-2.73565,,,,AS1063clu,342.2042334,-44.5374973,,,,,,,,,,False
