IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
225,5.4095,5.0678,6.5803,4.1823,1.9301,6.9664,4.7357,21.0,0,0.0,,99.0,8.0,2.54981,26.0,0.0,0.279458,,1000000000.0,140.236,9,16316,,,,39.364,41.095,40.115,47.792,,25.488,48.312,25.888,25.296,24.049,24.471,23.016,,,,35.042,28.223,27.345,27.316,27.284,27.163,27.003,25.958,25.119,24.808,24.524,24.346,25.498,8.91793,9.50675,-0.13222,,,,A370clu,39.994552,-1.5508044,,,,,,,,,,False
227,2.9668,2.8806,3.0998,3.1749,2.9369,3.427,6.29492,32.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2208.49,9,16316,,,,26.347,25.224,24.759,36.351,,24.278,37.659,23.915,23.007,23.2,3.427,7.026,,,,26.46,25.199,24.865,24.725,24.633,24.513,24.289,23.73,23.407,23.267,23.191,23.244,23.859,8.83068,9.99929,0.77075,,,,A370clu,39.9687114,-1.5508927,,,,,,,,,,False
231,0.43365,0.055,0.5169,0.2532,0.0726,0.4495,0.137938,30.0,1,0.3,,99.0,0.02,0.154204,1.0,0.0,0.925795,,1000000000.0,29.7943,6,16124,,,,24.097,23.205,22.7,36.835,37.164,22.294,,,,,,,,24.81,24.613,24.083,23.207,22.702,22.556,22.4,22.354,22.318,22.162,22.722,22.828,23.285,22.767,21.929,9.46896,7.05794,-5.50151,,,,A370clu,39.9724661,-1.5510932,,,,,,,,,,False
233,0.20823,0.0,0.5539,0.3601,0.172,0.6259,0.00571784,23.0,0,0.15,,99.0,3.24,1.04174,23.0,0.1,0.594003,,1000000000.0,1.07951,6,16124,,,,27.874,26.681,25.999,44.353,46.199,25.324,,,,,,,,28.732,28.456,27.887,26.676,26.001,25.674,25.439,25.319,25.235,24.984,25.554,25.797,26.18,25.847,25.034,9.34376,7.41573,-4.06193,,,,A370clu,39.9856589,-1.5509504,,,,,,,,,,False
235,0.45563,0.1502,0.6158,3.3285,0.3486,3.9288,0.47789,26.0,0,0.15,,99.0,3.4,0.389175,26.0,0.15,0.823174,,1000000000.0,366.109,6,16124,,,,29.441,27.673,26.788,45.258,47.352,26.23,,,,,,,,,,29.426,27.618,26.85,26.502,26.243,26.075,25.816,24.751,24.333,24.158,24.052,23.994,25.145,9.38667,7.62648,-4.16877,,,,A370clu,39.9860949,-1.5510949,,,,,,,,,,False
237,0.0,0.0,0.0301,0.0534,0.0123,0.2365,370.729,1.0,0,0.0,4500000000.0,99.0,0.3,374.203,1.0,0.0,5.531410000000001e-82,,1000000000.0,886005.0,9,16348,,,,29.975,27.945,26.553,,41.765,25.91,38.566,26.221,,,14.874,,,31.81,29.996,28.616,27.624,27.127,26.854,26.798,26.757,26.696,26.793,27.582,28.013,28.477,29.018,31.261,9.47375,5.32272,-7.32697,,,,A370clu,39.9629935,-1.5511259,,,,,,,,,,False
241,3.2348,2.5357,3.5906,2.73,0.2333,3.3396,0.299281,32.0,1,0.3,,99.0,0.22,0.0127647,2.0,0.0,0.993638,,1000000000.0,391.04,6,16124,,,,28.077,27.091,26.832,36.897,35.469,26.491,,,,,,,,,30.62,27.97,27.134,26.841,26.637,26.453,26.142,25.863,25.52,25.028,24.916,24.805,25.014,25.086,8.968,8.86519,-0.31838,,,,A370clu,39.9725567,-1.5499444,,,,,,,,,,False
242,0.38325,0.3341,0.4011,0.3624,0.3262,0.3946,8.56512,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,174.661,10,16380,,,,24.2,22.376,21.433,,33.536,20.584,37.002,20.025,20.616,20.912,,9.301,,26.313,25.277,24.108,22.382,21.451,21.021,20.704,20.519,20.358,19.944,20.408,20.673,21.044,20.712,19.898,9.57705,9.89818,-3.77389,,,,A370clu,39.9652323,-1.5517466,,,,,,,,,,False
243,0.44639,0.393,0.5116,0.4154,0.3408,0.4854,1.43425,1.0,0,0.0,2200000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2810290000.0,9,16316,,,,25.075,23.546,22.686,35.445,,22.03,38.125,21.881,22.199,22.687,20.272,,,27.123,26.568,25.114,23.511,22.69,22.335,22.161,22.09,22.045,21.908,22.39,22.714,23.071,23.678,25.739,9.33256,9.19239,-2.09534,,,,A370clu,39.9759695,-1.551835,,,,,,,,,,False
245,0.91541,0.5979,0.9861,0.8431,0.7026,0.9375,0.673494,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,248.364,6,16124,,,,25.619,23.559,21.909,38.788,46.005,20.67,,,,,,,,29.146,27.122,25.689,23.535,21.909,21.169,20.907,20.771,20.635,20.351,20.335,20.762,21.083,21.593,22.8,9.48818,10.59365,-1.94183,,,,A370clu,39.9877422,-1.5520154,,,,,,,,,,False
246,0.30229,0.2186,0.3423,0.2573,0.1428,0.3485,26.4437,29.0,0,0.0,,99.0,3.5,29.2171,33.0,0.0,4.5247e-07,,1000000000.0,0.780078,10,16380,,,,26.829,25.734,25.275,48.443,45.506,24.851,33.984,26.066,,26.361,17.413,,,26.43,26.525,26.374,25.79,25.682,25.748,25.734,25.769,25.807,25.818,26.573,26.72,27.191,26.71,25.802,8.79285,6.57653,-2.57452,,,,A370clu,39.9812188,-1.5495498,,,,,,,,,,False
249,0.49812,0.4536,0.5601,0.4795,0.417,0.5364,2.72588,1.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2181950000.0,10,16380,,,,25.571,23.854,22.966,41.259,43.356,22.236,34.749,22.302,22.484,22.882,24.191,,,26.667,26.296,25.397,23.846,22.991,22.659,22.505,22.429,22.378,22.263,22.647,22.959,23.281,23.893,25.901,9.24884,9.10466,-1.70958,,,,A370clu,39.9887051,-1.5520394,,,,,,,,,,False
251,3.8773,3.8308,4.0874,3.8934,0.5961,4.1739,12.0326,33.0,1,0.15,,99.0,0.58,13.0977,1.0,0.0,0.00143175,,1000000000.0,754.606,9,16316,,,,27.438,25.966,25.213,38.403,,24.725,43.315,25.128,23.77,24.465,19.231,17.872,,,,28.685,25.827,25.344,25.322,25.342,25.359,25.379,24.996,24.599,24.831,24.802,24.807,26.008,9.05298,8.02613,-1.83346,,,,A370clu,39.975688,-1.5519766,,,,,,,,,,False
264,4.5462,4.417,4.6585,4.0428,3.3464,4.5256,25.8793,33.0,1,0.25,,99.0,3.88,25.4504,33.0,0.25,2.97519e-06,,1000000000.0,1062.62,10,16380,,,,28.18,26.791,25.983,45.351,44.791,25.532,43.246,25.658,22.988,23.723,19.028,16.088,,,,30.937,26.841,26.042,25.881,25.816,25.782,25.75,25.22,24.549,24.761,24.652,24.58,25.707,8.8629,9.48093,0.37159,,,,A370clu,39.9776554,-1.5498533,,,,,,,,,,False
270,0.07482,0.0,0.3453,0.1245,0.0328,0.2861,217.788,1.0,0,0.0,508800000.0,99.0,0.53,219.803,33.0,0.0,1.86333e-48,,1000000000.0,415414.0,10,16380,,,,28.399,27.827,27.577,45.019,42.81,27.204,42.965,26.915,,,,,,28.698,28.674,28.13,27.841,27.748,27.816,27.846,27.877,27.893,27.973,28.76,29.14,29.65,30.169,32.4,8.79663,5.15549,-4.07753,,,,A370clu,39.9640185,-1.5497516,,,,,,,,,,False
273,0.9882,0.9094,1.0265,0.9711,0.9209,1.0183,7.64105,32.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,376.471,9,16316,,,,23.097,23.18,22.749,37.187,,22.345,37.687,22.676,22.137,22.596,25.545,22.821,,23.084,23.081,23.108,23.177,22.746,22.628,22.437,22.462,22.669,22.598,22.682,23.037,23.33,23.539,22.303,8.7,9.49327,0.56196,,,,A370clu,39.9783593,-1.5527959,,,,,,,,,,False
278,0.11611,0.0575,0.3481,0.2168,0.1197,0.3214,6.81026,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,102704000.0,10,16380,,,,27.962,26.198,25.376,25.131,24.983,24.807,24.816,24.77,24.934,26.699,,,,30.797,29.341,27.627,26.123,25.474,25.101,24.973,24.939,24.909,24.761,25.486,25.845,26.338,26.874,29.066,9.48967,7.59607,-5.07562,,,,A370clu,39.964455,-1.5528222,,,,,,,,,,False
280,0.56204,0.4087,0.6346,0.3076,0.0926,0.5701,10.0363,1.0,0,0.0,1434000000.0,99.0,0.03,8.78523,9.0,0.0,0.0123683,,1000000000.0,66941400.0,10,16380,,,,27.503,25.862,25.033,24.955,24.662,24.508,24.65,25.013,24.768,26.056,15.26,8.07,,28.148,28.0,27.146,25.8,25.29,25.073,24.958,24.926,24.909,24.731,25.292,25.634,26.01,26.571,28.643,9.14907,7.72221,-2.58575,,,,A370clu,39.9658158,-1.5527937,,,,,,,,,,False
281,0.42066,0.4017,0.4357,0.4269,0.3971,0.454,3.56092,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,18739100000.0,9,16348,,,,23.825,22.02,21.103,,42.106,20.242,35.287,20.116,20.392,20.692,21.653,22.598,,26.62,25.778,23.818,22.045,21.094,20.671,20.444,20.317,20.232,20.07,20.562,20.83,21.16,21.747,23.814,9.48206,9.9959,-2.52053,,,,A370clu,39.9844012,-1.5530781,,,,,,,,,,False
285,0.0,0.0,0.0246,0.0548,0.0132,0.2627,11.0732,32.0,3,0.2,,99.0,0.41,14.7202,32.0,0.05,0.000636128,,1000000000.0,0.244771,10,16380,,,,24.654,24.266,24.237,24.265,24.115,23.918,23.747,24.621,24.269,24.405,15.202,,,25.336,25.22,24.652,24.272,24.309,24.15,24.116,24.094,24.064,24.259,24.528,25.185,25.074,23.813,26.542,8.84688,6.35479,-2.89879,,,,A370clu,39.966108,-1.5531153,[LRB2019] 14143,39.96608510000001,-1.5531106,G,0.9426,E,2019MNRAS.485.3738L,0.08412875461180504,SIMBAD,False
286,4.2155,3.8484,4.4558,3.7094,0.4124,4.3134,16.8648,33.0,1,0.15,,99.0,3.88,14.4338,33.0,0.15,0.000734066,,1000000000.0,279.629,9,16348,,,,28.621,26.817,26.048,,47.66,25.482,33.788,26.042,24.134,26.462,,,,,,28.822,26.693,26.339,26.32,26.344,26.361,26.387,25.953,25.908,25.813,25.797,25.821,26.966,9.04518,7.76716,-2.09727,,,,A370clu,39.9846112,-1.5502499,,,,,,,,,,False
289,0.39994,0.3669,0.4185,0.3984,0.373,0.4293,68.0787,23.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,129.622,10,16380,,,,24.257,22.65,21.722,21.268,20.974,20.825,20.698,19.688,20.29,20.571,,4.211,,26.14,25.319,24.28,22.686,21.717,21.244,20.942,20.739,20.574,20.173,20.604,20.816,21.166,20.957,20.074,9.5666,9.77918,-3.81366,,,,A370clu,39.9636171,-1.5534986,[LRB2019] 14179,39.96361,-1.5534900000000005,G,0.3698,C,2019MNRAS.485.3738L,0.04014168700616326,SIMBAD,False
290,1.9761,1.4901,2.0187,1.7126,1.1881,2.2584,36.7585,33.0,1,0.1,,99.0,1.55,37.121,33.0,0.1,8.69508e-09,,1000000000.0,140.869,9,16348,,,,25.14,25.213,25.209,,45.247,24.841,42.876,25.485,22.594,23.226,17.308,,,25.772,25.213,25.148,25.201,25.318,25.097,24.905,24.944,25.087,25.073,25.037,25.059,25.357,25.646,25.035,8.73887,4.9483,-4.08027,,,,A370clu,39.9758308,-1.550138,,,,,,,,,,False
296,0.0,0.0,0.0236,0.1126,0.0188,0.2339,29.6889,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0759752,9,16348,,,,26.899,26.116,25.484,,37.6,24.978,37.827,25.595,26.634,,,,,27.585,27.403,26.648,26.048,25.757,25.622,25.586,25.568,25.54,25.577,26.355,26.715,26.962,25.587,27.035,9.11254,6.17546,-3.83711,,,,A370clu,39.9759837,-1.5533172,,,,,,,,,,False
298,0.10389,0.044,0.1419,0.1861,0.0906,0.328,10.168,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.309144,10,16380,,,,27.57,25.462,24.575,24.141,23.983,23.893,23.721,24.241,24.575,25.639,14.813,,,29.892,28.418,26.879,25.398,24.767,24.379,24.201,24.151,24.118,24.027,24.822,25.133,25.651,26.073,27.549,9.48083,7.84227,-4.75467,,,,A370clu,39.9661417,-1.5534657,,,,,,,,,,False
299,0.35038,0.3094,0.4052,0.3389,0.2965,0.3872,1.00105,2.0,0,0.0,2200000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,5528870000.0,9,16348,,,,23.957,22.386,21.583,,35.742,20.924,36.21,20.677,21.158,21.514,23.396,,,26.284,25.729,23.985,22.373,21.584,21.234,21.025,20.939,20.891,20.692,21.319,21.582,21.977,22.529,24.626,9.45263,9.54412,-2.70679,,,,A370clu,39.9757096,-1.5535428,,,,,,,,,,False
301,0.1496,0.0,0.5745,0.2978,0.0846,0.5491,0.162491,33.0,1,0.3,,99.0,0.48,0.00612295,28.0,0.1,0.996943,,1000000000.0,3.24184,6,16124,,,,26.95,26.223,25.798,43.651,46.073,25.509,,,,,,,,27.233,27.107,26.955,26.211,25.806,25.877,25.73,25.673,25.632,25.515,26.128,25.952,26.616,26.033,24.946,8.99628,7.43106,-1.88958,,,,A370clu,39.9854902,-1.5523293,,,,,,,,,,False
303,0.38473,0.3136,0.4142,0.3627,0.3128,0.4056,6.60001,14.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,17.6058,10,16380,,,,24.678,22.926,22.011,21.903,22.963,21.221,21.415,20.771,21.185,21.507,,16.967,,25.677,25.565,24.536,22.931,22.02,21.564,21.237,21.087,20.999,20.767,21.476,21.647,22.027,21.836,21.072,9.55024,9.59085,-3.80703,,,,A370clu,39.9684814,-1.5538353,,,,,,,,,,False
304,0.38511,0.3704,0.3984,0.3779,0.3547,0.3958,104.528,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,322.2,10,16380,,,,23.708,21.866,21.005,20.573,20.309,20.184,20.079,18.955,19.55,19.82,,16.554,,25.739,24.715,23.58,21.918,21.006,20.591,20.301,20.121,19.963,19.56,19.986,20.263,20.626,20.355,19.503,9.52694,9.89114,-3.09752,,,,A370clu,39.9680776,-1.5545495,SDSS J023952.33-013316.3,39.9680672,-1.5545355,GiC,0.36856,C,2016MNRAS.461..248S,0.06277644436837918,SIMBAD,False
306,0.0,0.0,0.3228,0.138,0.0388,0.3262,63.2334,27.0,1,0.05,,99.0,0.3,63.3359,1.0,0.0,1.76513e-14,,1000000000.0,0.051383,9,16348,,,,28.421,27.48,26.993,,40.651,26.609,41.012,26.541,27.382,,,,,28.662,28.577,27.935,27.438,27.201,27.177,27.17,27.183,27.185,27.239,27.863,28.346,28.535,27.543,27.766,8.95484,6.00419,-3.62,,,,A370clu,39.966126,-1.550787,,,,,,,,,,False
307,0.0,0.0,0.0171,0.0214,,0.0597,13.1524,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00216286,9,16376,,,,,25.649,24.907,24.603,24.457,24.345,24.286,25.187,25.372,27.085,,,,29.247,27.783,26.385,25.517,25.066,24.761,24.691,24.649,24.592,24.792,25.584,26.034,26.418,26.811,33.481,9.50137,5.4807,-7.39737,,,,A370clu,39.9648846,-1.5538065,,,,,,,,,,False
309,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,8.13723e-14,10,16380,,,,17.156,16.892,16.39,16.108,15.979,16.022,15.88,19.598,19.826,20.21,20.996,,,18.174,18.383,18.159,18.078,18.443,18.482,18.538,18.56,18.578,18.974,19.331,19.966,19.446,18.615,inf,,,,,,,A370clu,39.9695804,-1.5570726,[LRB2019] 15491,39.96954999999999,-1.55708,G,0.8416,C,2019MNRAS.485.3738L,0.11259644663715959,SIMBAD,False
310,0.66162,0.0836,0.8988,0.5663,0.126,0.8271,1.93094,30.0,1,0.05,,99.0,0.09,1.96176,32.0,0.25,0.37498,,1000000000.0,10.2357,10,16380,,,,25.696,25.468,25.029,25.008,24.992,24.851,24.909,25.124,25.207,25.012,,12.876,,25.66,25.688,25.755,25.402,25.044,24.984,24.992,24.956,24.931,25.001,25.372,25.728,25.875,26.271,25.015,8.73578,7.98015,-1.03075,,,,A370clu,39.9640072,-1.5542241,,,,,,,,,,False
313,1.2325,1.1561,1.5668,1.3769,1.2005,1.6628,0.283336,1.0,0,0.0,1015000000.0,99.0,1.55,0.791774,31.0,0.3,0.673083,,1000000000.0,8950430000.0,6,16124,,,,24.843,24.812,24.228,36.61,37.007,22.991,,,,,,,,25.162,24.941,24.861,24.779,24.239,23.254,23.079,23.003,22.931,22.856,22.82,22.842,23.216,23.651,25.534,8.97157,9.63655,0.00929,,,,A370clu,39.9787864,-1.5542714,,,,,,,,,,False
314,0.079613,0.0576,0.1026,0.1334,0.0698,0.2084,21.998,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.109079,10,16380,,,,27.111,25.46,24.651,42.325,43.753,24.11,35.18,24.126,24.527,26.619,26.333,,,30.219,28.433,26.863,25.451,24.815,24.381,24.227,24.184,24.146,24.126,24.913,25.253,25.761,26.14,28.021,9.53275,7.59669,-5.6983,,,,A370clu,39.9857501,-1.5542663,,,,,,,,,,False
318,0.0,0.0,0.0488,0.073,0.0166,0.1958,67.4319,1.0,0,0.0,508800000.0,99.0,0.54,70.48,33.0,0.0,4.95985e-16,,1000000000.0,307948.0,10,16380,,,,27.377,27.008,26.61,26.652,26.602,26.463,26.465,31.806,,,,16.985,,27.845,27.785,27.152,26.9,26.951,26.949,26.993,27.016,27.018,27.153,27.955,28.369,28.851,29.386,31.63,8.7855,4.97333,-4.20816,,,,A370clu,39.9651631,-1.5544466,,,,,,,,,,False
320,0.32812,0.0516,0.5164,0.4276,0.226,3.455,0.125181,1.0,0,0.0,1609000000.0,99.0,3.4,0.426715,26.0,0.1,0.807867,,1000000000.0,121436000.0,6,16124,,,,27.847,26.352,25.681,39.868,41.758,25.199,,,,,,,,28.883,28.683,27.821,26.381,25.662,25.375,25.242,25.18,25.141,25.024,25.442,25.778,26.085,26.686,28.698,9.37409,7.63246,-4.0334,,,,A370clu,39.9834774,-1.5538913,,,,,,,,,,False
321,0.19511,0.1707,0.2089,0.1968,0.1461,0.253,112.915,27.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.750048,10,16380,,,,25.936,25.178,24.732,41.234,43.387,24.436,38.87,24.917,26.248,,,,,26.12,26.137,25.735,25.133,24.96,24.966,24.962,24.991,25.009,25.034,25.779,26.108,26.435,25.665,25.281,8.78927,7.09,-2.02342,,,,A370clu,39.9839027,-1.5545404,,,,,,,,,,False
323,0.6483,0.6035,0.6655,0.6217,0.5618,0.6569,7.81571,33.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,272.064,10,16380,,,,23.987,23.523,22.968,22.825,22.772,22.674,22.65,22.296,22.482,22.994,,,,24.241,24.369,23.954,23.527,23.046,22.757,22.747,22.646,22.552,22.409,22.632,22.959,22.861,23.415,21.906,8.8503,9.07716,-0.19461,,,,A370clu,39.9642335,-1.5548918,[LRB2019] 14523,39.96421,-1.55488,G,0.6032,C,2019MNRAS.485.3738L,0.09463847366948212,SIMBAD,True
327,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,128092.0,10,16380,,,,19.965,18.623,17.986,20.232,20.194,17.28,19.853,19.682,19.284,19.609,20.989,21.457,,,,20.284,18.368,18.257,18.433,18.577,18.67,18.772,18.617,18.858,18.887,18.961,19.069,20.366,,,,,,,A370clu,39.9728777,-1.5551583,,,,,,,,,,False
329,0.0,0.0,0.0232,0.0684,0.0141,0.5696,24.1933,6.0,0,0.0,,99.0,0.72,27.0789,27.0,0.0,1.31792e-06,,1000000000.0,0.00664408,9,16376,,,,,27.474,26.303,25.837,25.695,25.632,25.588,26.893,26.091,,,17.177,,31.306,29.57,28.193,27.078,26.566,26.205,26.1,26.065,26.013,26.112,26.894,27.303,27.751,28.167,31.093,9.47405,5.92062,-6.80163,,,,A370clu,39.9692944,-1.5547248,,,,,,,,,,False
330,1.9752,1.1358,2.0142,1.6133,1.0937,2.0198,21.7052,33.0,3,0.15,,99.0,1.55,21.7542,33.0,0.15,1.88862e-05,,1000000000.0,128.029,9,16316,,,,25.619,25.707,25.528,40.581,,24.623,40.495,25.804,23.39,24.226,15.411,17.805,,26.242,25.707,25.624,25.715,25.661,25.31,25.127,25.142,25.258,25.174,25.078,25.107,25.43,25.642,25.284,8.7136,8.81442,-0.14498,,,,A370clu,39.9748301,-1.5513103,,,,,,,,,,False
331,0.33805,0.3285,0.3479,0.3414,0.3264,0.386,12.6377,14.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,147.953,9,16348,,,,22.043,20.43,19.548,,32.519,18.656,30.897,18.386,18.575,18.844,19.751,20.312,,23.225,23.088,22.044,20.435,19.547,19.095,18.772,18.632,18.552,18.309,19.062,19.22,19.613,19.362,18.637,9.50281,10.39442,-2.18357,,,,A370clu,39.9734515,-1.5554806,,,,,,,,,,False
333,1.4145,0.9726,2.2276,1.7224,1.26,2.2254,0.0854393,30.0,3,0.15,,99.0,2.43,1.01301,23.0,0.0,0.602597,,1000000000.0,32.8382,6,16124,,,,27.713,27.775,27.545,42.322,44.22,26.62,,,,,,,,28.815,28.046,27.743,27.751,27.544,26.986,26.632,26.575,26.547,26.346,26.211,26.153,26.371,26.749,26.333,8.82704,8.36845,-0.85505,,,,A370clu,39.9831551,-1.5548242,,,,,,,,,,False
334,0.18473,0.1187,0.3665,0.2036,0.1217,0.341,1.69125,1.0,0,0.0,2500000000.0,99.0,0.56,6.19466,1.0,0.0,0.0451697,,1000000000.0,169633000.0,10,16380,,,,25.939,24.594,23.912,23.712,23.56,23.466,23.47,23.418,23.937,24.666,,,,28.515,27.383,25.925,24.541,23.983,23.669,23.56,23.525,23.49,23.379,24.103,24.454,24.946,25.474,27.658,9.38418,7.96627,-3.79278,,,,A370clu,39.9658228,-1.5550314,[LRB2019] 14492,39.96582,-1.55503,G,0.36,D,2021A&A...646A..83R,0.011266462388391688,SIMBAD,False
335,3.8785,3.8069,4.3094,3.9253,2.8315,4.3275,17.6875,33.0,1,0.15,,99.0,4.19,18.0962,33.0,0.1,0.000117612,,1000000000.0,200.068,9,16316,,,,29.262,27.365,26.676,44.134,,25.835,39.556,27.347,24.177,24.876,12.389,14.4,,,,30.354,27.314,26.803,26.781,26.799,26.816,26.836,26.455,26.07,26.294,26.261,26.262,27.47,8.88934,7.88364,-1.6708,,,,A370clu,39.972045,-1.5513419,,,,,,,,,,False
336,0.0,0.0,0.0293,0.0394,,0.1098,113.524,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00733847,10,16380,,,,26.957,26.551,25.864,25.784,25.709,25.718,25.67,25.5,,,,,,27.879,27.619,26.748,26.292,26.064,25.908,25.884,25.857,25.819,25.957,26.745,27.14,27.073,25.788,30.145,9.0454,5.37571,-4.55342,,,,A370clu,39.9626244,-1.5549346,,,,,,,,,,False
339,0.0,0.0,0.0336,0.1009,0.0204,0.2927,5.57344,24.0,0,0.0,,99.0,0.4,7.36554,27.0,0.0,0.0251532,,1000000000.0,0.0687564,10,16380,,,,26.803,25.935,25.492,25.427,25.31,25.248,25.281,25.796,26.505,27.581,,,,27.484,27.282,26.517,25.936,25.65,25.516,25.482,25.463,25.433,25.482,26.267,26.629,26.85,25.46,27.089,9.14147,6.17638,-4.28897,,,,A370clu,39.9662931,-1.555249,,,,,,,,,,False
340,1.2693,0.3799,2.8963,1.667,0.5996,2.5417,0.0586078,32.0,2,0.3,,99.0,1.86,0.0422315,32.0,0.3,0.979106,,1000000000.0,155.028,6,16124,,,,27.189,26.978,26.633,41.034,44.486,25.774,,,,,,,,28.608,27.613,27.163,26.994,26.653,26.059,25.723,25.637,25.584,25.267,24.939,24.865,25.096,25.281,24.766,8.90037,8.85219,-0.52847,,,,A370clu,39.9734299,-1.551434,,,,,,,,,,False
341,0.0,0.0,0.0449,0.0772,0.0173,0.4054,19.6733,3.0,0,0.0,,99.0,0.62,22.6563,27.0,0.0,1.20294e-05,,1000000000.0,0.0230991,10,16380,,,,27.169,26.402,25.678,25.485,25.318,25.2,25.272,25.926,24.142,,,,,29.963,28.485,27.155,26.19,25.8,25.532,25.447,25.426,25.395,25.524,26.285,26.636,27.036,27.387,29.606,9.39948,6.11946,-5.9893,,,,A370clu,39.9651425,-1.5553031,,,,,,,,,,False
342,0.0,0.0,0.0091,0.0315,,0.1067,52.7183,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00653384,10,16380,,,,26.548,25.806,25.57,25.539,25.363,25.082,24.902,25.716,,25.362,,20.878,,27.367,27.103,26.204,25.745,25.553,25.401,25.377,25.35,25.311,25.47,26.252,26.652,26.479,25.292,30.583,9.066,5.51096,-4.47678,,,,A370clu,39.9651825,-1.5550404,,,,,,,,,,False
344,0.75601,0.727,0.8336,0.8551,0.7675,0.9402,1.35763,2.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,106609000000.0,6,16124,,,,25.913,23.556,21.77,36.771,42.212,20.479,,,,,,,,28.192,27.886,26.179,23.516,21.775,20.947,20.653,20.496,20.345,19.995,19.856,20.293,20.598,21.053,23.081,9.52707,10.76704,-2.33444,,,,A370clu,39.9860107,-1.5556763,,,,,,,,,,False
349,0.11424,0.1017,0.1456,0.1334,0.1052,0.174,76.4152,33.0,2,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.384059,9,16316,,,,25.986,25.794,25.118,27.582,,24.873,27.268,26.44,29.119,,17.199,,,26.015,26.067,25.832,25.728,25.475,25.777,25.772,25.782,25.787,25.954,26.31,26.936,27.046,25.806,26.217,8.73953,6.08774,-2.91512,,,,A370clu,39.962271,-1.5537984,,,,,,,,,,False
