IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
2190,0.68062,0.5119,0.6962,0.6033,0.5254,0.6712,17.8336,24.0,0,0.4,,99.0,0.32,24.8531,26.0,0.5,4.01074e-06,,1000000000.0,71.6188,11,4094,,,27.168,26.911,24.875,23.649,23.166,22.904,22.786,22.686,21.985,22.256,22.732,,,,28.231,27.335,26.349,24.904,23.662,23.156,22.927,22.745,22.581,22.168,22.244,22.593,22.875,23.288,22.081,9.36812,9.45279,-1.99883,,,,M1149clu,177.4117792,22.3905046,[GKS2016] c266,177.4117853,22.3905014,G,0.54,D,2017ApJ...835..254M,0.02334480189124869,SIMBAD,False
2191,0.59843,0.5848,0.6125,0.5934,0.5163,0.6142,134.892,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,910.607,12,4095,,25.962,25.627,24.445,22.395,21.172,20.634,20.314,20.144,19.994,18.798,18.952,19.334,,,,26.457,25.355,24.124,22.496,21.151,20.596,20.317,20.11,19.922,19.427,19.484,19.812,20.085,20.489,19.288,9.58604,10.43478,-3.40416,,,,M1149clu,177.4207676,22.3900965,DES J114940.97+222324.3,177.42077916666668,22.390094444444443,GiC,0.529,C,2014ApJS..211...21E,0.03920554330929509,SIMBAD,False
2192,0.0,0.0,0.0063,0.0108,,0.0286,108.372,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000314494,12,4095,,27.336,27.949,27.658,26.335,25.197,24.886,24.7,24.625,24.726,25.348,,23.517,,,,30.036,28.402,26.899,25.901,25.35,24.986,24.901,24.848,24.775,24.968,25.772,26.236,26.61,27.015,35.672,9.54995,4.86664,-8.64258,,,,M1149clu,177.3858025,22.3905849,,,,,,,,,,False
2193,4.7167,3.8323,4.9658,2.8665,1.0062,5.9047,15.8454,23.0,0,0.0,,99.0,4.21,14.3876,33.0,0.4,0.000751222,,1000000000.0,6.47859,10,4089,,29.79,,,30.031,29.864,28.918,28.718,29.029,29.068,,25.69,,,,,,33.482,30.275,29.806,29.788,29.753,29.523,29.194,28.814,28.118,27.608,27.487,27.382,27.47,28.057,8.93886,8.11445,-1.62641,,,,M1149clu,177.3993941,22.4033331,,,,,,,,,,False
2194,4.0465,3.8582,4.2621,0.2744,0.0861,3.9988,41.8,1.0,0,0.0,1015000000.0,99.0,0.21,41.7259,1.0,0.0,8.69622e-10,,1000000000.0,7368550.0,12,4095,,30.711,29.497,29.626,27.052,26.744,27.109,27.028,26.927,27.023,28.757,24.564,,,,,28.933,28.901,28.38,27.346,27.081,27.01,26.957,26.964,26.978,26.89,27.547,27.889,28.301,28.871,31.0,9.01597,6.42324,-3.28056,,,,M1149clu,177.386333,22.3906359,,,,,,,,,,False
2195,3.0915,0.7256,8.0,4.1203,1.6758,6.8002,0.367245,26.0,0,0.2,,99.0,4.51,0.31637,26.0,0.2,0.853692,,1000000000.0,70.2936,10,4092,,,,30.268,31.497,30.435,29.138,28.818,29.058,28.564,27.733,26.705,26.473,,,,,,37.075,31.458,29.921,29.3,29.012,28.81,28.601,27.417,26.71,26.523,26.34,26.161,27.502,9.09841,8.40095,-1.82365,,,,M1149clu,177.3963181,22.4033031,[BIO2017] M1149I-9351124113,177.39630833333334,22.40315833333333,LeG,5.69,E,2017ApJ...843...41B,0.5221727722027665,SIMBAD,False
2196,0.53927,0.4871,0.6452,0.5546,0.4688,0.6335,4.39514,2.0,0,0.0,2500000000.0,99.0,0.21,10.6885,26.0,0.5,0.00477543,,1000000000.0,3967350000.0,12,4095,,27.137,28.13,26.749,24.578,23.518,23.033,22.79,22.661,22.586,22.295,22.48,23.085,,,,29.149,28.159,26.674,24.697,23.488,23.017,22.795,22.646,22.518,22.368,22.617,22.971,23.269,23.836,25.871,9.45095,9.32634,-2.85821,,,,M1149clu,177.4162772,22.3895212,[GKS2016] c287,177.4162861,22.3895171,G,0.54,D,2017ApJ...835..254M,0.033098032156030535,SIMBAD,False
2197,0.0,0.0,0.0889,0.1606,0.0383,0.4533,26.3836,9.0,0,0.0,,99.0,0.54,29.7794,27.0,0.05,3.41576e-07,,1000000000.0,0.00728681,9,4088,,,,,29.177,28.388,27.74,27.651,27.488,27.308,28.461,,,,,,33.876,32.137,30.453,28.874,28.171,27.695,27.507,27.456,27.419,27.342,28.146,28.454,29.007,29.478,31.836,9.43296,6.143,-6.09728,,,,M1149clu,177.3888588,22.4032594,,,,,,,,,,False
2198,0.0,0.0,0.0796,0.0485,0.0125,0.1495,11.0725,3.0,0,0.0,,99.0,0.39,13.4982,1.0,0.0,0.00117194,,1000000000.0,0.0449413,11,4094,,,26.616,25.302,24.306,24.021,23.773,23.703,23.644,23.596,24.119,24.091,23.945,,,,28.025,26.6,25.238,24.385,24.012,23.751,23.682,23.659,23.623,23.795,24.558,24.936,25.307,25.651,29.273,9.25704,6.62425,-4.38438,,,,M1149clu,177.4150723,22.3884108,[MAT2017] MACS1149CLS 3535,177.4150767,22.3884093,G,0.41,D,2017ApJ...835..254M,0.015609810719567045,SIMBAD,False
2200,0.36608,0.3057,0.42,0.3359,0.2556,0.3991,13.6493,1.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,855465000.0,12,4095,,27.278,28.551,25.546,23.643,22.997,22.855,22.722,22.62,22.557,22.495,22.481,23.114,,,,26.689,26.387,25.198,23.731,23.084,22.81,22.672,22.623,22.596,22.435,22.992,23.347,23.735,24.302,26.383,9.25491,8.68819,-2.1505,,,,M1149clu,177.4142973,22.3902862,[GKS2016] c281,177.4143037,22.3902801,G,0.55,D,2017ApJ...835..254M,0.03059510842008364,SIMBAD,False
2201,5.2398,4.5601,6.4935,5.5476,4.3933,6.8234,2.86854,16.0,0,0.0,,99.0,6.65,3.18254,30.0,0.5,0.203667,,1000000000.0,146.237,11,4094,,,29.116,,30.678,28.691,28.004,28.246,28.004,28.468,28.618,25.22,25.494,,,,,,,32.982,29.468,28.592,28.483,28.465,28.433,27.5,25.541,25.136,24.741,24.403,25.127,9.04234,9.23368,-0.53519,,,,M1149clu,177.3968224,22.4032787,[BIO2017] M1149I-9352324117,177.396825,22.403274999999997,LeG,6.03,E,2017ApJ...843...41B,0.015884151685500794,SIMBAD,True
2203,0.0,0.0,0.4861,0.3305,0.0806,1.0161,39.4083,27.0,0,0.0,,99.0,0.52,39.6175,28.0,0.0,2.49559e-09,,1000000000.0,0.065143,12,4095,,29.172,,30.976,29.162,28.821,28.818,29.005,28.873,28.669,,,,,,,29.865,29.948,29.832,29.01,28.797,28.777,28.734,28.745,28.777,28.763,29.446,29.638,30.148,29.836,28.707,9.02143,6.01783,-4.12784,,,,M1149clu,177.410752,22.4032627,,,,,,,,,,False
2204,0.37362,0.3691,0.3759,0.3704,0.1837,0.379,101.925,33.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,592.44,12,4095,,23.726,23.084,22.291,21.551,21.179,20.972,20.811,20.739,20.68,20.007,20.531,20.883,,,,23.254,22.942,22.483,21.613,21.124,20.993,20.805,20.701,20.629,20.421,20.913,20.718,21.385,20.968,19.723,9.10017,8.5984,-1.47752,,,,M1149clu,177.4141798,22.3884513,[MAT2017] MACS1149CLS 3544,177.4141874,22.3884474,G,0.34,D,2017ApJ...835..254M,0.028932581219350988,SIMBAD,False
2205,0.63562,0.5163,0.6478,0.5443,0.5199,0.6273,161.809,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,591.942,11,4094,,,26.365,24.352,22.48,21.221,20.677,20.348,20.172,20.021,18.711,18.877,19.285,,,,26.601,25.496,24.254,22.588,21.25,20.656,20.35,20.105,19.884,19.364,19.483,19.764,20.012,20.344,19.156,9.576,10.47484,-3.16787,,,,M1149clu,177.41863,22.3895927,CLASHVLT J114940.47+222322.5,177.4186375,22.389588888888888,G,0.535,C,2014ApJS..211...21E,0.02848631664119534,SIMBAD,False
2206,4.3727,3.0171,6.8271,4.5239,2.8773,6.4214,1.24975,27.0,1,0.4,,99.0,4.02,1.20118,27.0,0.4,0.548489,,1000000000.0,426.103,9,4088,,,,,30.903,29.385,28.511,28.35,28.333,28.752,26.811,25.655,25.924,,,,,,,31.713,29.816,29.293,29.036,28.853,28.64,27.241,25.854,25.587,25.268,25.02,25.939,9.05265,8.71266,-1.14758,,,,M1149clu,177.3963102,22.4031591,[BIO2017] M1149I-9351124113,177.39630833333334,22.40315833333333,LeG,5.69,E,2017ApJ...843...41B,0.006798278070336311,SIMBAD,False
2208,0.0,0.0,0.0599,0.1095,0.0255,0.3305,305.226,1.0,0,0.0,508800000.0,99.0,0.54,306.813,33.0,0.0,2.37951e-67,,1000000000.0,156916.0,10,4092,,,,29.349,29.759,28.747,29.143,28.612,28.323,28.189,28.753,,,,,,29.566,29.532,29.005,28.726,28.691,28.679,28.713,28.743,28.756,28.847,29.636,30.023,30.529,31.049,33.283,9.06667,5.02992,-5.46546,,,,M1149clu,177.4118897,22.4031627,,,,,,,,,,False
2210,3.8505,3.1437,4.6943,3.8893,2.7817,4.9486,1.0733,32.0,1,0.3,,99.0,2.51,3.03562,33.0,0.5,0.219191,,1000000000.0,577.375,11,4094,,,,29.089,28.016,27.53,26.751,26.717,26.591,26.866,25.818,25.261,25.238,,,,,,31.528,28.095,27.292,27.046,26.923,26.837,26.757,25.968,25.27,25.266,25.132,25.024,26.073,8.96805,9.55054,-0.01834,,,,M1149clu,177.3935318,22.403039,,,,,,,,,,False
2211,0.0,0.0,0.0286,0.0513,0.0128,0.1381,102.51,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000867499,12,4095,,28.54,30.169,30.481,28.731,27.674,27.377,27.237,27.085,27.025,27.598,,,,,,32.941,31.094,29.55,28.332,27.729,27.301,27.192,27.15,27.086,27.193,27.988,28.419,28.886,29.378,34.135,9.50453,5.29069,-7.57973,,,,M1149clu,177.4015327,22.3905259,,,,,,,,,,False
2212,0.0,0.0,0.2143,0.4596,0.0968,1.4031,24.0011,27.0,0,0.0,,99.0,1.18,23.6237,33.0,0.1,7.41603e-06,,1000000000.0,0.165936,10,4089,,29.12,,,29.248,28.903,28.891,28.535,28.704,28.351,,,,,,,29.573,29.645,29.619,28.951,28.615,28.516,28.488,28.469,28.476,28.524,29.052,29.26,29.738,29.721,28.523,9.02059,6.41241,-3.79517,,,,M1149clu,177.4051323,22.403112,,,,,,,,,,False
2213,0.0,0.0,0.043,0.0546,0.0131,0.152,9.30834,10.0,0,0.0,,99.0,0.42,13.6144,3.0,0.0,0.00110581,,1000000000.0,0.00366341,10,4089,,29.216,,,26.926,25.986,25.545,25.401,25.244,25.25,26.333,25.784,26.916,,,,31.092,29.567,27.981,26.717,26.082,25.579,25.443,25.396,25.328,25.397,26.177,26.574,26.986,27.047,30.661,9.52023,6.9793,-6.24421,,,,M1149clu,177.4022142,22.3903976,[MAT2017] MACS1149CLS 2211,177.4022176,22.3904133,G,0.56,D,2017ApJ...835..254M,0.05764191153859453,SIMBAD,False
2214,2.9649,2.8645,3.0657,2.9243,2.6406,3.079,4.73719,32.0,1,0.3,,99.0,3.36,9.184,33.0,0.3,0.0101326,,1000000000.0,797.29,11,4094,,,29.266,28.763,26.508,26.21,26.048,25.84,25.376,25.213,25.083,24.359,24.55,,,,,32.397,27.63,26.548,26.229,26.027,25.894,25.554,25.237,24.92,24.421,24.285,24.175,24.295,24.576,9.36264,7.76629,-3.80031,,,,M1149clu,177.3882362,22.3903878,CLASHVLT J114933.18+222325.4,177.388242,22.390383,G,2.9485,E,2016ApJ...817...60T,0.02590973715613256,SIMBAD,True
2215,6.6466,4.6767,7.309,5.7916,4.6661,7.018,10.3407,17.0,0,0.0,,99.0,5.25,10.1169,17.0,0.0,0.00635546,,1000000000.0,144.142,9,4088,,,,,29.388,29.277,29.31,28.296,28.702,28.427,,25.193,25.834,,,,,,,34.074,29.728,28.553,28.445,28.409,28.389,27.622,25.767,25.374,25.011,24.643,25.266,9.00836,9.13325,-0.49323,,,,M1149clu,177.395575,22.4030927,,,,,,,,,,False
2216,0.0,0.0,0.0533,0.3456,0.1274,0.4703,10.9763,10.0,0,0.0,,99.0,0.32,10.8966,10.0,0.0,0.00430357,,1000000000.0,0.134559,10,4089,,29.901,,,28.339,26.93,26.46,26.112,25.944,25.844,26.102,,26.769,,,,32.005,31.701,29.975,28.053,26.987,26.471,26.125,25.974,25.887,25.644,26.391,26.584,26.98,27.457,27.626,9.54073,7.80558,-5.53504,,,,M1149clu,177.3880944,22.3903179,CLASHVLT J114933.18+222325.4,177.388242,22.390383,G,2.9485,E,2016ApJ...817...60T,0.5443355212402744,SIMBAD,False
2217,1.1263,0.9367,1.1329,1.0781,0.9829,1.1609,3.7851,31.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,428.306,11,3967,,24.907,24.356,24.117,24.051,23.5,23.146,22.966,,22.876,22.789,22.386,22.74,,,,24.496,24.298,24.158,24.052,23.535,23.146,22.96,22.917,22.959,22.755,22.678,22.923,23.297,23.515,22.794,8.85603,9.47165,0.18225,,,,M1149clu,177.3809073,22.3902068,,,,,,,,,,False
2218,1.8122,1.7273,1.8958,1.8173,1.7004,1.9047,12.1206,33.0,3,0.15,,99.0,0.1,17.6959,33.0,0.15,0.000143676,,1000000000.0,301.337,11,3967,,25.824,25.24,24.989,25.024,24.736,24.491,24.643,,24.507,24.934,24.036,24.152,,,,26.187,25.219,24.954,25.023,24.966,24.78,24.568,24.55,24.563,24.51,24.399,24.382,24.614,25.009,24.141,8.70032,8.74073,-0.20478,,,,M1149clu,177.3808492,22.3900254,,,,,,,,,,False
2219,0.0,0.0,0.1377,0.1211,0.0365,0.2746,11.8309,5.0,0,0.0,,99.0,0.4,14.3961,1.0,0.0,0.000748027,,1000000000.0,0.0175706,12,4095,,28.728,28.966,30.701,27.23,26.733,26.49,26.438,26.466,26.32,26.504,26.985,,,,,31.522,29.984,28.572,27.372,26.856,26.507,26.387,26.355,26.321,26.354,27.128,27.485,27.978,28.37,30.24,9.4538,6.41636,-5.9874,,,,M1149clu,177.4171109,22.3904119,,,,,,,,,,False
2220,0.54273,0.0988,0.8143,0.3628,0.1066,0.774,35.1257,33.0,0,0.0,,99.0,0.21,34.277,33.0,0.0,3.60457e-08,,1000000000.0,0.650603,11,3967,,27.935,26.077,27.244,27.316,26.608,26.628,25.961,,25.925,27.02,,,,,,26.753,26.92,27.148,27.013,27.11,27.262,27.277,27.296,27.333,27.406,28.199,28.054,28.73,28.29,27.062,8.771,5.54357,-3.61369,,,,M1149clu,177.3755231,22.4030151,,,,,,,,,,False
2221,0.0,0.0,0.0098,0.0164,,0.0425,213.147,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000246424,12,4095,,29.3,29.471,29.571,28.11,27.082,26.636,26.424,26.424,26.346,26.173,,,,,,32.006,30.283,28.72,27.628,27.036,26.634,26.542,26.49,26.417,26.58,27.386,27.852,28.287,28.786,36.271,9.53798,4.67622,-8.77075,,,,M1149clu,177.4104929,22.3911302,,,,,,,,,,False
2222,0.0,0.0,0.1593,0.5019,0.1139,1.8753,41.4543,27.0,0,0.0,,99.0,5.21,40.4742,33.0,0.0,1.62605e-09,,1000000000.0,0.226229,10,4089,,28.635,,,29.996,27.912,28.211,27.911,28.183,28.121,,,28.616,,,,29.418,29.48,29.484,28.857,28.464,28.36,28.346,28.322,28.32,28.377,28.853,29.112,29.508,29.684,28.425,9.05851,6.5681,-3.79414,,,,M1149clu,177.388621,22.4029959,[BIO2017] M1149V-9332724107,177.38862500000002,22.402988888888885,LeG,4.76,E,2017ApJ...843...41B,0.028535911837720966,SIMBAD,False
