#REFERENCE 0 64.0381417 -24.0674722
8515 64.0381417 -24.0674722 0.3899 0.3899 0.00 0.01
8789 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8789 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8789 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8789 64.0381417 -24.0674722 0.3894 0.3894 0.00 0.01
8925 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8925 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8925 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8925 64.0381417 -24.0674722 0.3810 0.3810 0.00 0.01
7918 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7918 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7918 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7918 64.0381417 -24.0674722 0.3789 0.3789 0.00 0.01
3654 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3654 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3654 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3654 64.0381417 -24.0674722 0.3729 0.3729 0.00 0.01
99992 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
99992 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
99992 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
99992 64.0381417 -24.0674722 0.3656 0.3656 0.00 0.01
7034 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7034 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7034 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7034 64.0381417 -24.0674722 0.3642 0.3642 0.00 0.01
7686 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7686 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7686 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7686 64.0381417 -24.0674722 0.3548 0.3548 0.00 0.01
3558 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3558 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3558 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3558 64.0381417 -24.0674722 0.3481 0.3481 0.00 0.01
4375 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4375 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4375 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4375 64.0381417 -24.0674722 0.3353 0.3353 0.00 0.00
8869 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8869 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8869 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8869 64.0381417 -24.0674722 0.3345 0.3345 0.00 0.00
1988 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1988 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
1988 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1988 64.0381417 -24.0674722 0.3320 0.3320 0.00 0.00
8757 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8757 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8757 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8757 64.0381417 -24.0674722 0.3306 0.3306 0.00 0.00
4685 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4685 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4685 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4685 64.0381417 -24.0674722 0.3284 0.3284 0.00 0.00
1 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
1 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1 64.0381417 -24.0674722 0.3264 0.3264 0.00 0.00
6179 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
6179 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
